,0.7790262172284644
0,0.7790262172284644
1,0.7378277153558053
2,0.7790262172284644
3,0.7790262172284644
4,0.7790262172284644
5,0.7602996254681648
6,0.7790262172284644
7,0.7790262172284644
8,0.7378277153558053
9,0.7752808988764045
10,0.7378277153558053
11,0.7827715355805244
12,0.7790262172284644
13,0.797752808988764
14,0.797752808988764
15,0.797752808988764
16,0.797752808988764
17,0.797752808988764
18,0.797752808988764
19,0.797752808988764
20,0.797752808988764
21,0.797752808988764
22,0.797752808988764
23,0.797752808988764
24,0.797752808988764
25,0.797752808988764
26,0.797752808988764
27,0.797752808988764
28,0.797752808988764
29,0.797752808988764
30,0.797752808988764
31,0.797752808988764
32,0.797752808988764
33,0.797752808988764
34,0.797752808988764
35,0.797752808988764
36,0.797752808988764
37,0.797752808988764
38,0.797752808988764
39,0.797752808988764
40,0.797752808988764
41,0.797752808988764
42,0.797752808988764
43,0.797752808988764
44,0.797752808988764
45,0.797752808988764
46,0.797752808988764
47,0.797752808988764
48,0.797752808988764
49,0.797752808988764
50,0.797752808988764
51,0.797752808988764
52,0.797752808988764
53,0.797752808988764
54,0.797752808988764
55,0.797752808988764
56,0.797752808988764
57,0.797752808988764
58,0.797752808988764
59,0.797752808988764
60,0.797752808988764
61,0.797752808988764
62,0.797752808988764
63,0.797752808988764
