,0.7677902621722846
0,0.7677902621722846
1,0.7677902621722846
2,0.7677902621722846
3,0.7677902621722846
4,0.7677902621722846
5,0.7940074906367042
6,0.7677902621722846
7,0.7677902621722846
8,0.7677902621722846
9,0.7677902621722846
10,0.7677902621722846
11,0.7677902621722846
12,0.7677902621722846
13,0.7677902621722846
14,0.7715355805243446
15,0.7677902621722846
16,0.7565543071161048
17,0.7677902621722846
18,0.7677902621722846
19,0.7677902621722846
20,0.7677902621722846
21,0.7677902621722846
22,0.7677902621722846
23,0.7677902621722846
24,0.7677902621722846
25,0.7677902621722846
26,0.7677902621722846
27,0.7677902621722846
28,0.7677902621722846
29,0.7677902621722846
30,0.7677902621722846
31,0.7790262172284644
32,0.7677902621722846
33,0.7677902621722846
34,0.7677902621722846
35,0.7752808988764045
36,0.7677902621722846
37,0.7677902621722846
38,0.7715355805243446
39,0.7677902621722846
40,0.8277153558052435
41,0.7677902621722846
42,0.7677902621722846
43,0.7677902621722846
44,0.7865168539325843
45,0.7715355805243446
46,0.7677902621722846
47,0.7677902621722846
48,0.7677902621722846
49,0.8014981273408239
50,0.8277153558052435
51,0.7752808988764045
52,0.7677902621722846
53,0.7790262172284644
54,0.7940074906367042
55,0.7640449438202247
56,0.7752808988764045
57,0.7677902621722846
58,0.7902621722846442
59,0.7752808988764045
60,0.7677902621722846
61,0.7677902621722846
62,0.7677902621722846
63,0.8164794007490637
64,0.7677902621722846
65,0.7677902621722846
66,0.7677902621722846
67,0.7827715355805244
68,0.7865168539325843
69,0.8014981273408239
70,0.7827715355805244
71,0.7902621722846442
72,0.8277153558052435
73,0.7677902621722846
74,0.7677902621722846
75,0.7677902621722846
76,0.7677902621722846
77,0.7715355805243446
78,0.7827715355805244
79,0.7677902621722846
80,0.7940074906367042
81,0.7902621722846442
82,0.8277153558052435
83,0.8277153558052435
84,0.7752808988764045
85,0.7827715355805244
86,0.7677902621722846
87,0.7640449438202247
88,0.7902621722846442
89,0.7677902621722846
90,0.7640449438202247
91,0.7865168539325843
92,0.7715355805243446
93,0.7677902621722846
94,0.7790262172284644
95,0.7865168539325843
96,0.8277153558052435
97,0.7565543071161048
98,0.8014981273408239
99,0.7677902621722846
100,0.7677902621722846
101,0.7677902621722846
102,0.7752808988764045
103,0.8314606741573034
104,0.7902621722846442
105,0.7677902621722846
106,0.7865168539325843
107,0.8277153558052435
108,0.8277153558052435
109,0.7677902621722846
110,0.7677902621722846
111,0.7677902621722846
112,0.8277153558052435
113,0.7677902621722846
114,0.7790262172284644
115,0.7715355805243446
116,0.7940074906367042
117,0.7715355805243446
118,0.7677902621722846
119,0.7677902621722846
120,0.7865168539325843
121,0.7790262172284644
122,0.7865168539325843
123,0.7677902621722846
124,0.7865168539325843
125,0.7677902621722846
126,0.7865168539325843
127,0.7677902621722846
128,0.7865168539325843
129,0.8014981273408239
130,0.7865168539325843
131,0.7865168539325843
132,0.7865168539325843
133,0.7865168539325843
134,0.7865168539325843
135,0.7865168539325843
136,0.7790262172284644
137,0.8277153558052435
138,0.7865168539325843
139,0.8277153558052435
140,0.7677902621722846
141,0.7865168539325843
142,0.7677902621722846
143,0.7677902621722846
144,0.7677902621722846
145,0.7865168539325843
146,0.7865168539325843
147,0.7865168539325843
148,0.7865168539325843
149,0.7752808988764045
150,0.7865168539325843
151,0.7865168539325843
152,0.7865168539325843
153,0.7865168539325843
154,0.7865168539325843
155,0.7677902621722846
156,0.7865168539325843
157,0.7865168539325843
158,0.7865168539325843
159,0.7865168539325843
160,0.7865168539325843
161,0.7865168539325843
162,0.7865168539325843
163,0.7865168539325843
164,0.7865168539325843
165,0.7865168539325843
166,0.7865168539325843
167,0.7865168539325843
168,0.7865168539325843
169,0.7865168539325843
170,0.7865168539325843
171,0.7865168539325843
172,0.7865168539325843
173,0.7865168539325843
174,0.7865168539325843
175,0.7865168539325843
176,0.7865168539325843
177,0.7865168539325843
178,0.7865168539325843
179,0.7865168539325843
180,0.7865168539325843
181,0.7865168539325843
182,0.7865168539325843
183,0.7865168539325843
184,0.7865168539325843
185,0.7865168539325843
186,0.7865168539325843
187,0.7865168539325843
188,0.7865168539325843
189,0.7865168539325843
190,0.7902621722846442
191,0.7902621722846442
192,0.7902621722846442
193,0.7902621722846442
194,0.7902621722846442
195,0.7902621722846442
196,0.7902621722846442
197,0.7902621722846442
198,0.7902621722846442
199,0.7902621722846442
200,0.7902621722846442
201,0.7902621722846442
202,0.7902621722846442
203,0.7902621722846442
204,0.7902621722846442
205,0.7902621722846442
206,0.7902621722846442
207,0.7902621722846442
208,0.7902621722846442
209,0.7902621722846442
210,0.7902621722846442
211,0.7902621722846442
212,0.7902621722846442
213,0.7902621722846442
214,0.7902621722846442
215,0.7902621722846442
216,0.7902621722846442
217,0.7902621722846442
218,0.7902621722846442
219,0.7902621722846442
220,0.7902621722846442
221,0.7902621722846442
222,0.7902621722846442
223,0.7902621722846442
224,0.7902621722846442
225,0.7902621722846442
226,0.7902621722846442
227,0.7902621722846442
228,0.7902621722846442
229,0.7902621722846442
230,0.7902621722846442
231,0.7902621722846442
232,0.7902621722846442
233,0.7902621722846442
234,0.7902621722846442
235,0.7902621722846442
236,0.7902621722846442
237,0.7902621722846442
238,0.7902621722846442
239,0.7902621722846442
240,0.7902621722846442
